event_id,event_name,event_url,fight_order,fight_url,fighter_A,fighter_B,WL_label,KD,STR,TD,SUB,weight_class,method,round_end,time_end,scheduled_rounds
e60d773a0a42048a,UFC Fight Night: Sterling vs. Zalal,http://www.ufcstats.com/event-details/e60d773a0a42048a,1,http://www.ufcstats.com/fight-details/f524e42c36028de0,Aljamain Sterling,Youssef Zalal,win,0 0,46 35,6 0,1 1,Featherweight,U-DEC,5,5:00,5
e60d773a0a42048a,UFC Fight Night: Sterling vs. Zalal,http://www.ufcstats.com/event-details/e60d773a0a42048a,2,http://www.ufcstats.com/fight-details/cb745968bd16bf56,Joselyne Edwards,Norma Dumont,win,0 0,70 51,0 0,0 0,Women's Bantamweight,U-DEC,3,5:00,3
e60d773a0a42048a,UFC Fight Night: Sterling vs. Zalal,http://www.ufcstats.com/event-details/e60d773a0a42048a,3,http://www.ufcstats.com/fight-details/84951374e4cdc679,Rafa Garcia,Alexander Hernandez,win,0 0,59 50,4 0,0 0,Lightweight,U-DEC,3,5:00,3
e60d773a0a42048a,UFC Fight Night: Sterling vs. Zalal,http://www.ufcstats.com/event-details/e60d773a0a42048a,4,http://www.ufcstats.com/fight-details/f5aff2f858311fbc,Davey Grant,Adrian Luna Martinetti,win,0 0,162 99,0 1,0 0,Bantamweight,U-DEC,3,5:00,3
e60d773a0a42048a,UFC Fight Night: Sterling vs. Zalal,http://www.ufcstats.com/event-details/e60d773a0a42048a,5,http://www.ufcstats.com/fight-details/348de8e364ecf041,Raoni Barcelos,Montel Jackson,win,0 1,21 35,6 0,2 0,Bantamweight,S-DEC,3,5:00,3
e60d773a0a42048a,UFC Fight Night: Sterling vs. Zalal,http://www.ufcstats.com/event-details/e60d773a0a42048a,6,http://www.ufcstats.com/fight-details/7e551ddb1494a45f,Ryan Spann,Marcus Buchecha,win,1 0,15 8,0 1,0 1,Heavyweight,KO/TKO Punch,2,2:10,3
e60d773a0a42048a,UFC Fight Night: Sterling vs. Zalal,http://www.ufcstats.com/event-details/e60d773a0a42048a,7,http://www.ufcstats.com/fight-details/67f24cf244134661,Eric McConico,Rodolfo Vieira,win,0 1,54 40,2 4,0 1,Middleweight,U-DEC,3,5:00,3
e60d773a0a42048a,UFC Fight Night: Sterling vs. Zalal,http://www.ufcstats.com/event-details/e60d773a0a42048a,8,http://www.ufcstats.com/fight-details/ef1cd6371a3f18e0,Jackson McVey,Sedriques Dumas,win,1 0,21 3,0 0,1 0,Middleweight,SUB D'Arce Choke,1,2:14,3
e60d773a0a42048a,UFC Fight Night: Sterling vs. Zalal,http://www.ufcstats.com/event-details/e60d773a0a42048a,9,http://www.ufcstats.com/fight-details/dcfd594b68ff5ae1,Michelle Montague,Mayra Bueno Silva,win,0 0,42 26,2 0,0 1,Women's Bantamweight,U-DEC,3,5:00,3
e60d773a0a42048a,UFC Fight Night: Sterling vs. Zalal,http://www.ufcstats.com/event-details/e60d773a0a42048a,10,http://www.ufcstats.com/fight-details/d421f3cd158fd055,Cody Durden,Jafel Filho,win,0 0,34 23,5 2,1 0,Bantamweight,U-DEC,3,5:00,3
e60d773a0a42048a,UFC Fight Night: Sterling vs. Zalal,http://www.ufcstats.com/event-details/e60d773a0a42048a,11,http://www.ufcstats.com/fight-details/c7fb90f1355291e4,Francis Marshall,Lucas Brennan,win,0 0,33 9,2 0,0 1,Lightweight,U-DEC,3,5:00,3
e60d773a0a42048a,UFC Fight Night: Sterling vs. Zalal,http://www.ufcstats.com/event-details/e60d773a0a42048a,12,http://www.ufcstats.com/fight-details/2e7f8d0ad385876d,Victor Valenzuela,Max Griffin,win,0 0,53 40,1 4,0 0,Welterweight,U-DEC,3,5:00,3
e60d773a0a42048a,UFC Fight Night: Sterling vs. Zalal,http://www.ufcstats.com/event-details/e60d773a0a42048a,13,http://www.ufcstats.com/fight-details/0df4f4ac27cf2d26,Talita Alencar,Julia Polastri,win,0 0,60 78,3 0,0 0,Women's Strawweight,U-DEC,3,5:00,3
c3ac8d0da7b05772,UFC Fight Night: Burns vs. Malott,http://www.ufcstats.com/event-details/c3ac8d0da7b05772,1,http://www.ufcstats.com/fight-details/32054bf2b36b0e47,Mike Malott,Gilbert Burns,win,2 0,56 40,0 0,0 0,Welterweight,KO/TKO Punches,3,2:08,3
c3ac8d0da7b05772,UFC Fight Night: Burns vs. Malott,http://www.ufcstats.com/event-details/c3ac8d0da7b05772,2,http://www.ufcstats.com/fight-details/b5299e5b946015e5,Charles Jourdain,Kyler Phillips,win,0 0,58 36,1 7,0 0,Bantamweight,U-DEC,3,5:00,3
c3ac8d0da7b05772,UFC Fight Night: Burns vs. Malott,http://www.ufcstats.com/event-details/c3ac8d0da7b05772,3,http://www.ufcstats.com/fight-details/e644218737c1a778,Jai Herbert,Mandel Nallo,win,2 1,19 16,0 0,0 0,Lightweight,KO/TKO Punches,1,2:05,3
c3ac8d0da7b05772,UFC Fight Night: Burns vs. Malott,http://www.ufcstats.com/event-details/c3ac8d0da7b05772,4,http://www.ufcstats.com/fight-details/5a209522211d7530,Jasmine Jasudavicius,Karine Silva,win,0 0,18 15,3 0,0 2,Women's Flyweight,U-DEC,3,5:00,3
c3ac8d0da7b05772,UFC Fight Night: Burns vs. Malott,http://www.ufcstats.com/event-details/c3ac8d0da7b05772,5,http://www.ufcstats.com/fight-details/a661c0bee7c8d5af,Gauge Young,Thiago Moises,win,1 0,122 45,0 2,0 0,Lightweight,S-DEC,3,5:00,3
c3ac8d0da7b05772,UFC Fight Night: Burns vs. Malott,http://www.ufcstats.com/event-details/c3ac8d0da7b05772,6,http://www.ufcstats.com/fight-details/678440bd8274a18e,Marcio Barbosa,Dennis Buzukja,win,1 0,4 5,0 0,0 0,Featherweight,KO/TKO Punch,1,1:20,3
c3ac8d0da7b05772,UFC Fight Night: Burns vs. Malott,http://www.ufcstats.com/event-details/c3ac8d0da7b05772,7,http://www.ufcstats.com/fight-details/9fab4b0ad082f670,Robert Valentin,Julien Leblanc,win,0 0,7 4,1 0,1 0,Middleweight,SUB Rear Naked Choke,1,2:22,3
c3ac8d0da7b05772,UFC Fight Night: Burns vs. Malott,http://www.ufcstats.com/event-details/c3ac8d0da7b05772,8,http://www.ufcstats.com/fight-details/85c7a0f44aa3e10a,Gokhan Saricam,Tanner Boser,win,1 0,57 60,0 0,0 0,Heavyweight,KO/TKO Punch,2,4:43,3
c3ac8d0da7b05772,UFC Fight Night: Burns vs. Malott,http://www.ufcstats.com/event-details/c3ac8d0da7b05772,9,http://www.ufcstats.com/fight-details/bae4de7ef8c0769e,Melissa Croden,Daria Zhelezniakova,win,0 0,69 41,4 0,1 0,Women's Bantamweight,U-DEC,3,5:00,3
c3ac8d0da7b05772,UFC Fight Night: Burns vs. Malott,http://www.ufcstats.com/event-details/c3ac8d0da7b05772,10,http://www.ufcstats.com/fight-details/0b6c13ab8ad7f82b,JJ Aldrich,Jamey-Lyn Horth,win,0 0,50 70,0 0,0 0,Women's Flyweight,U-DEC,3,5:00,3
c3ac8d0da7b05772,UFC Fight Night: Burns vs. Malott,http://www.ufcstats.com/event-details/c3ac8d0da7b05772,11,http://www.ufcstats.com/fight-details/552f7cdaf93e1055,John Castaneda,Mark Vologdin,draw draw,0 0,135 91,0 1,0 0,Catch Weight,M-DEC,3,5:00,3
c3ac8d0da7b05772,UFC Fight Night: Burns vs. Malott,http://www.ufcstats.com/event-details/c3ac8d0da7b05772,12,http://www.ufcstats.com/fight-details/32087c183dffcae0,John Yannis,Jamie Siraj,win,1 0,21 6,0 0,0 0,Bantamweight,KO/TKO Elbows,1,2:43,3
f3eb664db7fb1df3,UFC 327: Prochazka vs. Ulberg,http://www.ufcstats.com/event-details/f3eb664db7fb1df3,1,http://www.ufcstats.com/fight-details/a031f062b7ffefee,Carlos Ulberg,Jiri Prochazka,win,1 0,27 14,0 0,0 0,Light Heavyweight,KO/TKO Punch,1,3:45,3
f3eb664db7fb1df3,UFC 327: Prochazka vs. Ulberg,http://www.ufcstats.com/event-details/f3eb664db7fb1df3,2,http://www.ufcstats.com/fight-details/aade9d76ac6c6aef,Paulo Costa,Azamat Murzakanov,win,1 0,55 34,0 1,0 1,Light Heavyweight,KO/TKO Kick,3,1:23,3
f3eb664db7fb1df3,UFC 327: Prochazka vs. Ulberg,http://www.ufcstats.com/event-details/f3eb664db7fb1df3,3,http://www.ufcstats.com/fight-details/903552edaba48f4a,Josh Hokit,Curtis Blaydes,win,0 0,177 174,0 2,0 0,Heavyweight,U-DEC,3,5:00,3
f3eb664db7fb1df3,UFC 327: Prochazka vs. Ulberg,http://www.ufcstats.com/event-details/f3eb664db7fb1df3,4,http://www.ufcstats.com/fight-details/c4d060cff018979a,Dominick Reyes,Johnny Walker,win,0 0,34 42,0 0,0 0,Light Heavyweight,S-DEC,3,5:00,3
f3eb664db7fb1df3,UFC 327: Prochazka vs. Ulberg,http://www.ufcstats.com/event-details/f3eb664db7fb1df3,5,http://www.ufcstats.com/fight-details/60949f33201415ca,Cub Swanson,Nate Landwehr,win,2 0,37 15,0 0,0 0,Featherweight,KO/TKO Punch,1,4:06,3
f3eb664db7fb1df3,UFC 327: Prochazka vs. Ulberg,http://www.ufcstats.com/event-details/f3eb664db7fb1df3,6,http://www.ufcstats.com/fight-details/10ab34056720b6b4,Aaron Pico,Patricio Pitbull,win,0 0,100 49,6 0,0 0,Featherweight,U-DEC,3,5:00,3
f3eb664db7fb1df3,UFC 327: Prochazka vs. Ulberg,http://www.ufcstats.com/event-details/f3eb664db7fb1df3,7,http://www.ufcstats.com/fight-details/b4e16fb13153efdc,Kevin Holland,Randy Brown,win,0 0,56 46,0 0,2 0,Welterweight,U-DEC,3,5:00,3
f3eb664db7fb1df3,UFC 327: Prochazka vs. Ulberg,http://www.ufcstats.com/event-details/f3eb664db7fb1df3,8,http://www.ufcstats.com/fight-details/62b5ce408c150fa8,Mateusz Gamrot,Esteban Ribovics,win,0 0,18 4,4 0,1 0,Lightweight,SUB Arm Triangle,2,4:19,3
f3eb664db7fb1df3,UFC 327: Prochazka vs. Ulberg,http://www.ufcstats.com/event-details/f3eb664db7fb1df3,9,http://www.ufcstats.com/fight-details/f506977877074aa6,Tatiana Suarez,Loopy Godinez,win,0 0,12 18,3 2,1 0,Women's Strawweight,SUB Rear Naked Choke,2,2:29,3
f3eb664db7fb1df3,UFC 327: Prochazka vs. Ulberg,http://www.ufcstats.com/event-details/f3eb664db7fb1df3,10,http://www.ufcstats.com/fight-details/81d20c833e9a76eb,Chris Padilla,MarQuel Mederos,draw draw,0 0,147 112,1 1,0 0,Lightweight,M-DEC,3,5:00,3
f3eb664db7fb1df3,UFC 327: Prochazka vs. Ulberg,http://www.ufcstats.com/event-details/f3eb664db7fb1df3,11,http://www.ufcstats.com/fight-details/20868a67bea63129,Vicente Luque,Kelvin Gastelum,win,1 0,12 9,0 1,1 0,Middleweight,SUB Anaconda Choke,1,4:08,3
f3eb664db7fb1df3,UFC 327: Prochazka vs. Ulberg,http://www.ufcstats.com/event-details/f3eb664db7fb1df3,12,http://www.ufcstats.com/fight-details/5b49c3d36907c6df,Charles Radtke,Francisco Prado,win,0 0,24 29,4 0,0 2,Welterweight,U-DEC,3,5:00,3
9a70f67ad2187fa3,UFC Fight Night: Moicano vs. Duncan,http://www.ufcstats.com/event-details/9a70f67ad2187fa3,1,http://www.ufcstats.com/fight-details/d69bd8e53ec858dc,Renato Moicano,Chris Duncan,win,0 0,21 27,1 0,1 0,Lightweight,SUB Rear Naked Choke,2,3:14,3
9a70f67ad2187fa3,UFC Fight Night: Moicano vs. Duncan,http://www.ufcstats.com/event-details/9a70f67ad2187fa3,2,http://www.ufcstats.com/fight-details/721642e7de112e9e,Virna Jandiroba,Tabatha Ricci,win,0 0,26 37,6 1,0 0,Women's Strawweight,U-DEC,3,5:00,3
9a70f67ad2187fa3,UFC Fight Night: Moicano vs. Duncan,http://www.ufcstats.com/event-details/9a70f67ad2187fa3,3,http://www.ufcstats.com/fight-details/ad487d1c6141d90a,Abdul Rakhman Yakhyaev,Brendson Ribeiro,win,0 0,7 8,2 0,1 0,Light Heavyweight,SUB Rear Naked Choke,1,2:52,3
9a70f67ad2187fa3,UFC Fight Night: Moicano vs. Duncan,http://www.ufcstats.com/event-details/9a70f67ad2187fa3,4,http://www.ufcstats.com/fight-details/fef80c98b2fba70c,Ethyn Ewing,Rafael Estevam,win,1 0,114 44,0 0,0 0,Bantamweight,KO/TKO Punch,3,1:44,3
9a70f67ad2187fa3,UFC Fight Night: Moicano vs. Duncan,http://www.ufcstats.com/event-details/9a70f67ad2187fa3,5,http://www.ufcstats.com/fight-details/c27bec45d5a29a2c,Tommy McMillen,Manolo Zecchini,win,1 0,74 20,0 0,0 0,Featherweight,KO/TKO Knee,1,3:57,3
9a70f67ad2187fa3,UFC Fight Night: Moicano vs. Duncan,http://www.ufcstats.com/event-details/9a70f67ad2187fa3,6,http://www.ufcstats.com/fight-details/7924f10aac3543de,Jose Delano,Robert Ruchala,win,0 0,107 67,0 0,0 0,Featherweight,U-DEC,3,5:00,3
9a70f67ad2187fa3,UFC Fight Night: Moicano vs. Duncan,http://www.ufcstats.com/event-details/9a70f67ad2187fa3,7,http://www.ufcstats.com/fight-details/0760bc02280574dd,Thomas Petersen,Guilherme Pat,win,1 0,28 17,0 0,0 0,Heavyweight,M-DEC,3,5:00,3
9a70f67ad2187fa3,UFC Fight Night: Moicano vs. Duncan,http://www.ufcstats.com/event-details/9a70f67ad2187fa3,8,http://www.ufcstats.com/fight-details/af2a9d47ca8115e4,Alessandro Costa,Stewart Nicoll,win,1 0,43 47,2 0,0 0,Flyweight,KO/TKO Punch,2,4:56,3
9a70f67ad2187fa3,UFC Fight Night: Moicano vs. Duncan,http://www.ufcstats.com/event-details/9a70f67ad2187fa3,9,http://www.ufcstats.com/fight-details/9c9c26679701b84d,Darrius Flowers,Lando Vannata,win,0 0,20 27,2 2,1 0,Lightweight,KO/TKO Punches,2,0:52,3
9a70f67ad2187fa3,UFC Fight Night: Moicano vs. Duncan,http://www.ufcstats.com/event-details/9a70f67ad2187fa3,10,http://www.ufcstats.com/fight-details/74bb036ef0493bf7,Alice Pereira,Hailey Cowan,win,1 0,32 31,0 2,0 0,Women's Bantamweight,KO/TKO Knee,2,4:24,3
9a70f67ad2187fa3,UFC Fight Night: Moicano vs. Duncan,http://www.ufcstats.com/event-details/9a70f67ad2187fa3,11,http://www.ufcstats.com/fight-details/e284a194fb4648a9,Tresean Gore,Azamat Bekoev,win,0 1,78 70,2 2,1 0,Middleweight,SUB Guillotine Choke,3,3:27,3
9a70f67ad2187fa3,UFC Fight Night: Moicano vs. Duncan,http://www.ufcstats.com/event-details/9a70f67ad2187fa3,12,http://www.ufcstats.com/fight-details/caf13346cbcfdb03,Dione Barbosa,Melissa Gatto,win,0 0,30 33,3 3,1 0,Women's Flyweight,M-DEC,3,5:00,3
9a70f67ad2187fa3,UFC Fight Night: Moicano vs. Duncan,http://www.ufcstats.com/event-details/9a70f67ad2187fa3,13,http://www.ufcstats.com/fight-details/a5a749aa0061fdb4,Kai Kamaka III,Dakota Hope,win,0 1,105 106,0 1,0 0,Lightweight,S-DEC,3,5:00,3
5c38639f860a5542,UFC Fight Night: Adesanya vs. Pyfer,http://www.ufcstats.com/event-details/5c38639f860a5542,1,http://www.ufcstats.com/fight-details/85e94a6c071fd9fa,Joe Pyfer,Israel Adesanya,win,0 0,36 42,2 0,0 0,Middleweight,KO/TKO Punches,2,4:18,3
5c38639f860a5542,UFC Fight Night: Adesanya vs. Pyfer,http://www.ufcstats.com/event-details/5c38639f860a5542,2,http://www.ufcstats.com/fight-details/9a0ecee6e8ca173f,Alexa Grasso,Maycee Barber,win,1 0,12 5,0 0,1 0,Women's Flyweight,KO/TKO Punch,1,2:42,3
5c38639f860a5542,UFC Fight Night: Adesanya vs. Pyfer,http://www.ufcstats.com/event-details/5c38639f860a5542,3,http://www.ufcstats.com/fight-details/6102e7a6dcbc62f0,Michael Chiesa,Niko Price,win,0 0,0 1,1 1,1 0,Welterweight,SUB Rear Naked Choke,1,1:03,3
5c38639f860a5542,UFC Fight Night: Adesanya vs. Pyfer,http://www.ufcstats.com/event-details/5c38639f860a5542,4,http://www.ufcstats.com/fight-details/f9f5071b993a5f4b,Lerryan Douglas,Julian Erosa,win,2 0,29 17,0 0,0 0,Featherweight,KO/TKO Punches,1,3:33,3
5c38639f860a5542,UFC Fight Night: Adesanya vs. Pyfer,http://www.ufcstats.com/event-details/5c38639f860a5542,5,http://www.ufcstats.com/fight-details/e32dc26b11d1f81d,Yousri Belgaroui,Mansur Abdul-Malik,win,2 0,94 16,0 3,0 0,Middleweight,KO/TKO Knee,3,3:39,3
5c38639f860a5542,UFC Fight Night: Adesanya vs. Pyfer,http://www.ufcstats.com/event-details/5c38639f860a5542,6,http://www.ufcstats.com/fight-details/a76e14495e61cf19,Terrance McKinney,Kyle Nelson,win,0 0,13 1,0 0,0 0,Lightweight,KO/TKO Punches,1,0:24,3
5c38639f860a5542,UFC Fight Night: Adesanya vs. Pyfer,http://www.ufcstats.com/event-details/5c38639f860a5542,7,http://www.ufcstats.com/fight-details/fa96d6252579b51e,Tofiq Musayev,Ignacio Bahamondes,win,0 1,34 32,3 0,0 2,Lightweight,U-DEC,3,5:00,3
5c38639f860a5542,UFC Fight Night: Adesanya vs. Pyfer,http://www.ufcstats.com/event-details/5c38639f860a5542,8,http://www.ufcstats.com/fight-details/689384b01b40ef5c,Lance Gibson Jr.,Chase Hooper,win,1 0,13 11,0 0,0 0,Lightweight,KO/TKO Knees,1,2:56,3
5c38639f860a5542,UFC Fight Night: Adesanya vs. Pyfer,http://www.ufcstats.com/event-details/5c38639f860a5542,9,http://www.ufcstats.com/fight-details/08d4e3864c44f8a5,Tyrell Fortune,Marcin Tybura,win,0 0,30 47,3 0,0 0,Heavyweight,U-DEC,3,5:00,3
5c38639f860a5542,UFC Fight Night: Adesanya vs. Pyfer,http://www.ufcstats.com/event-details/5c38639f860a5542,10,http://www.ufcstats.com/fight-details/1c50e43770ba84fc,Casey O'Neill,Gabriella Fernandes,win,1 0,25 8,0 0,0 0,Women's Flyweight,KO/TKO Punches,1,3:11,3
5c38639f860a5542,UFC Fight Night: Adesanya vs. Pyfer,http://www.ufcstats.com/event-details/5c38639f860a5542,11,http://www.ufcstats.com/fight-details/dbf1ee1a1912c735,Navajo Stirling,Bruno Lopes,win,1 0,63 28,0 0,0 0,Light Heavyweight,KO/TKO Punches,2,4:05,3
5c38639f860a5542,UFC Fight Night: Adesanya vs. Pyfer,http://www.ufcstats.com/event-details/5c38639f860a5542,12,http://www.ufcstats.com/fight-details/a997593977ba8cad,Ricky Simon,Adrian Yanez,draw draw,0 1,44 71,2 0,0 0,Bantamweight,M-DEC,3,5:00,3
5c38639f860a5542,UFC Fight Night: Adesanya vs. Pyfer,http://www.ufcstats.com/event-details/5c38639f860a5542,13,http://www.ufcstats.com/fight-details/796e1151896195aa,Alexia Thainara,Bruna Brasil,win,0 0,73 37,6 0,2 0,Women's Strawweight,U-DEC,3,5:00,3
69108cb8b32efe04,UFC Fight Night: Evloev vs. Murphy,http://www.ufcstats.com/event-details/69108cb8b32efe04,1,http://www.ufcstats.com/fight-details/346e3897c2ead99a,Movsar Evloev,Lerone Murphy,win,0 0,86 89,9 0,0 0,Featherweight,M-DEC,5,5:00,5
69108cb8b32efe04,UFC Fight Night: Evloev vs. Murphy,http://www.ufcstats.com/event-details/69108cb8b32efe04,2,http://www.ufcstats.com/fight-details/fa534aaa5b997a69,Luke Riley,Michael Aswell Jr.,win,0 0,100 61,0 1,0 0,Featherweight,U-DEC,3,5:00,3
69108cb8b32efe04,UFC Fight Night: Evloev vs. Murphy,http://www.ufcstats.com/event-details/69108cb8b32efe04,3,http://www.ufcstats.com/fight-details/5ee11b727e89e8ad,Michael Page,Sam Patterson,win,0 0,27 12,0 0,0 0,Welterweight,U-DEC,3,5:00,3
69108cb8b32efe04,UFC Fight Night: Evloev vs. Murphy,http://www.ufcstats.com/event-details/69108cb8b32efe04,4,http://www.ufcstats.com/fight-details/43e26b46cbb51985,Iwo Baraniewski,Austen Lane,win,1 0,10 0,0 0,0 0,Light Heavyweight,KO/TKO Punch,1,0:28,3
69108cb8b32efe04,UFC Fight Night: Evloev vs. Murphy,http://www.ufcstats.com/event-details/69108cb8b32efe04,5,http://www.ufcstats.com/fight-details/562d916f55918901,Christian Leroy Duncan,Roman Dolidze,win,0 0,54 10,0 3,0 0,Middleweight,U-DEC,3,5:00,3
69108cb8b32efe04,UFC Fight Night: Evloev vs. Murphy,http://www.ufcstats.com/event-details/69108cb8b32efe04,6,http://www.ufcstats.com/fight-details/4e58bcc0d27042fd,Danny Silva,Kurtis Campbell,win,2 0,16 17,1 2,0 0,Featherweight,KO/TKO Punches,2,0:31,3
69108cb8b32efe04,UFC Fight Night: Evloev vs. Murphy,http://www.ufcstats.com/event-details/69108cb8b32efe04,7,http://www.ufcstats.com/fight-details/3ee578ddd071ad4c,Mason Jones,Axel Sola,win,0 0,110 65,0 3,0 0,Lightweight,U-DEC,3,5:00,3
69108cb8b32efe04,UFC Fight Night: Evloev vs. Murphy,http://www.ufcstats.com/event-details/69108cb8b32efe04,8,http://www.ufcstats.com/fight-details/3b9f50f07d9a1601,Nathaniel Wood,Losene Keita,win,0 0,67 52,0 0,0 0,Featherweight,S-DEC,3,5:00,3
69108cb8b32efe04,UFC Fight Night: Evloev vs. Murphy,http://www.ufcstats.com/event-details/69108cb8b32efe04,9,http://www.ufcstats.com/fight-details/90187edeeda7e6d6,Mario Pinto,Felipe Franco,win,0 0,34 21,2 0,0 0,Heavyweight,U-DEC,3,5:00,3
69108cb8b32efe04,UFC Fight Night: Evloev vs. Murphy,http://www.ufcstats.com/event-details/69108cb8b32efe04,10,http://www.ufcstats.com/fight-details/8817bd21b6d0a989,Mantas Kondratavicius,Antonio Trocoli,win,1 0,75 17,2 1,1 0,Middleweight,U-DEC,3,5:00,3
69108cb8b32efe04,UFC Fight Night: Evloev vs. Murphy,http://www.ufcstats.com/event-details/69108cb8b32efe04,11,http://www.ufcstats.com/fight-details/bfd17ed83ec5b598,Brando Pericic,Louie Sutherland,win,0 0,19 9,0 1,0 0,Heavyweight,KO/TKO Punches,1,1:48,3
69108cb8b32efe04,UFC Fight Night: Evloev vs. Murphy,http://www.ufcstats.com/event-details/69108cb8b32efe04,12,http://www.ufcstats.com/fight-details/bbe0f3653de9f6a8,Abdul-Kareem Al-Selwady,Shem Rock,win,0 0,81 47,0 1,0 0,Lightweight,U-DEC,3,5:00,3
69108cb8b32efe04,UFC Fight Night: Evloev vs. Murphy,http://www.ufcstats.com/event-details/69108cb8b32efe04,13,http://www.ufcstats.com/fight-details/216bc9b661485017,Shanelle Dyer,Ravena Oliveira,win,0 0,49 26,1 0,0 0,Women's Strawweight,KO/TKO Punches,2,1:17,3
babc6b5745335f18,UFC Fight Night: Emmett vs. Vallejos,http://www.ufcstats.com/event-details/babc6b5745335f18,1,http://www.ufcstats.com/fight-details/f594fc5c2bc6237e,Kevin Vallejos,Josh Emmett,win,2 0,36 3,0 0,0 0,Featherweight,KO/TKO Punches,1,3:33,3
babc6b5745335f18,UFC Fight Night: Emmett vs. Vallejos,http://www.ufcstats.com/event-details/babc6b5745335f18,2,http://www.ufcstats.com/fight-details/3b7b771b9578383d,Gillian Robertson,Amanda Lemos,win,0 0,12 42,3 1,0 1,Women's Strawweight,U-DEC,3,5:00,3
babc6b5745335f18,UFC Fight Night: Emmett vs. Vallejos,http://www.ufcstats.com/event-details/babc6b5745335f18,3,http://www.ufcstats.com/fight-details/8bee5192baec71d8,Jose Delgado,Andre Fili,win,0 0,94 62,1 4,0 0,Featherweight,S-DEC,3,5:00,3
babc6b5745335f18,UFC Fight Night: Emmett vs. Vallejos,http://www.ufcstats.com/event-details/babc6b5745335f18,4,http://www.ufcstats.com/fight-details/e0acd0cf4930671b,Marwan Rahiki,Harry Hardwick,win,0 0,90 65,0 0,0 0,Featherweight,KO/TKO,2,5:00,3
babc6b5745335f18,UFC Fight Night: Emmett vs. Vallejos,http://www.ufcstats.com/event-details/babc6b5745335f18,5,http://www.ufcstats.com/fight-details/db7694f4513120d5,Ion Cutelaba,Oumar Sy,win,0 0,14 5,1 0,1 0,Light Heavyweight,SUB Guillotine Choke,1,4:24,3
babc6b5745335f18,UFC Fight Night: Emmett vs. Vallejos,http://www.ufcstats.com/event-details/babc6b5745335f18,6,http://www.ufcstats.com/fight-details/fc9168fd102e2e66,Charles Johnson,Bruno Silva,win,0 0,85 73,0 0,0 0,Flyweight,S-DEC,3,5:00,3
babc6b5745335f18,UFC Fight Night: Emmett vs. Vallejos,http://www.ufcstats.com/event-details/babc6b5745335f18,7,http://www.ufcstats.com/fight-details/f26c0bdf7689aea2,Myktybek Orolbai,Chris Curtis,win,0 0,20 12,19 0,0 0,Welterweight,U-DEC,3,5:00,3
babc6b5745335f18,UFC Fight Night: Emmett vs. Vallejos,http://www.ufcstats.com/event-details/babc6b5745335f18,8,http://www.ufcstats.com/fight-details/2c330a6f7f1e55f0,Vitor Petrino,Steven Asplund,win,0 1,92 61,0 0,0 0,Heavyweight,U-DEC,3,5:00,3
babc6b5745335f18,UFC Fight Night: Emmett vs. Vallejos,http://www.ufcstats.com/event-details/babc6b5745335f18,9,http://www.ufcstats.com/fight-details/f44b4e998b6829f6,Elijah Smith,SuYoung You,win,1 0,16 3,0 4,1 0,Bantamweight,SUB Rear Naked Choke,2,1:04,3
babc6b5745335f18,UFC Fight Night: Emmett vs. Vallejos,http://www.ufcstats.com/event-details/babc6b5745335f18,10,http://www.ufcstats.com/fight-details/c769dd861357af9f,Manoel Sousa,Bolaji Oki,win,2 0,71 84,0 1,1 0,Lightweight,KO/TKO Punch,3,4:12,3
babc6b5745335f18,UFC Fight Night: Emmett vs. Vallejos,http://www.ufcstats.com/event-details/babc6b5745335f18,11,http://www.ufcstats.com/fight-details/cff81d681a01ae18,Eryk Anders,Brad Tavares,win,0 1,35 48,3 0,0 0,Middleweight,U-DEC,3,5:00,3
babc6b5745335f18,UFC Fight Night: Emmett vs. Vallejos,http://www.ufcstats.com/event-details/babc6b5745335f18,12,http://www.ufcstats.com/fight-details/8cab057e6549afd0,Bia Mesquita,Montse Rendon,win,0 0,18 0,1 0,1 0,Women's Bantamweight,SUB Rear Naked Choke,1,2:07,3
babc6b5745335f18,UFC Fight Night: Emmett vs. Vallejos,http://www.ufcstats.com/event-details/babc6b5745335f18,13,http://www.ufcstats.com/fight-details/32d371462c539bee,Hecher Sosa,Luan Lacerda,win,0 0,104 62,0 4,0 0,Bantamweight,U-DEC,3,5:00,3
babc6b5745335f18,UFC Fight Night: Emmett vs. Vallejos,http://www.ufcstats.com/event-details/babc6b5745335f18,14,http://www.ufcstats.com/fight-details/244285b7fd0ddece,Piera Rodriguez,Sam Hughes,win,0 0,107 77,1 0,0 0,Women's Strawweight,U-DEC,3,5:00,3
15ec018d144710db,UFC 326: Holloway vs. Oliveira 2,http://www.ufcstats.com/event-details/15ec018d144710db,1,http://www.ufcstats.com/fight-details/f030febede41c661,Charles Oliveira,Max Holloway,win,0 0,50 26,5 0,4 0,Lightweight,U-DEC,5,5:00,5
15ec018d144710db,UFC 326: Holloway vs. Oliveira 2,http://www.ufcstats.com/event-details/15ec018d144710db,2,http://www.ufcstats.com/fight-details/d564db29997e1371,Caio Borralho,Reinier de Ridder,win,0 0,57 55,1 2,0 0,Middleweight,U-DEC,3,5:00,3
